dataset_idx,question,visual_cued,pred_orig,p_orig,pred_blank,p_blank,pred_blur,p_blur,pred_lowres,p_lowres,pred_crop,p_crop,swap_k,swap_same_rate,swap_mean_kl,swap_mean_js,kl_blank,js_blank,kl_blur,js_blur,kl_lowres,js_lowres,kl_crop,js_crop,delta_p_blank,delta_p_blur,delta_p_lowres,delta_p_crop,same_orig_blank,unexpected_dominance
1065,Is biotite a mineral?,0,yes,0.9830337166786194,yes,0.7233774662017822,yes,0.9994981288909912,yes,0.9987897276878357,yes,0.9915960431098938,8,0.625,0.8874205839820206,0.2169693721953081,0.25447165966033936,0.07938101515173912,0.04429257661104202,0.004973059054464102,0.02978629805147648,0.004139546537771821,0.0034594940952956676,0.0007585584826301783,-0.25965625047683716,0.016464412212371826,0.01575601100921631,0.008562326431274414,1,0
1067,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,0,no,0.586720883846283,yes,0.5935490727424622,yes,0.4798165559768677,yes,0.5403076410293579,no,0.5196985006332397,8,0.875,0.1306242294376716,0.028974122789804824,0.1334550976753235,0.03300282545387745,0.041965894401073456,0.010545965284109116,0.08480380475521088,0.021165616810321808,0.010469174012541771,0.002659748774021864,-0.23850256204605103,-0.13892948627471924,-0.19617986679077148,-0.06702238321304321,0,0
1069,Which of the following fossils is younger? Select the more likely answer.,0,rock,0.15982036292552948,rock,0.12883545458316803,rock,0.21223455667495728,rock,0.18129734694957733,rock,0.1338355988264084,8,0.25,0.6042650248855352,0.1352299232967198,0.2905382513999939,0.07166881114244461,0.38116204738616943,0.08824532479047775,0.6517857909202576,0.14010608941316605,0.10288787633180618,0.02535957098007202,-0.03098490834236145,0.052414193749427795,0.02147698402404785,-0.025984764099121094,1,0
1070,"In this experiment, which were part of an experimental group?",1,blender,0.09692595154047012,people,0.04528338834643364,spoon,0.10514618456363678,spoon,0.10812099277973175,blender,0.14338284730911255,8,0.0,2.0232948809862137,0.3259376510977745,1.4175490140914917,0.2736842930316925,0.21153055131435394,0.05210444703698158,0.24118371307849884,0.05862438306212425,0.12010599672794342,0.029024804942309856,-0.08555300533771515,-0.018003851175308228,-0.00812799483537674,0.046456895768642426,0,0
1071,Identify the question that Bridgette's experiment can best answer.,0,no,0.5571396946907043,no,0.44926849007606506,no,0.44317689538002014,no,0.46537211537361145,no,0.6063516736030579,8,0.875,0.17607404850423336,0.04228771827183664,0.05377814918756485,0.013534465339034796,0.04521763324737549,0.011584682390093803,0.043420933187007904,0.011228361632674932,0.012655782513320446,0.0030507893534377217,-0.10787120461463928,-0.1139627993106842,-0.0917675793170929,0.049211978912353516,1,0
1073,Which of these organisms contains matter that was once part of the bear sedge?,1,fish,0.07602831721305847,grass,0.09714189916849136,grass,0.09107819199562073,grass,0.08122739940881729,meat,0.08751662075519562,8,0.0,0.5525643341243267,0.12597476970404387,0.8738287687301636,0.18728547543287277,0.2824108600616455,0.06684347987174988,0.6045349836349487,0.1280817687511444,0.3684985935688019,0.08458457514643669,-0.05934254266321659,-0.05299941450357437,-0.07000619126483798,-0.04693981818854809,0,0
1079,What is the name of the colony shown?,1,unknown,0.07253137975931168,elephants,0.1412283033132553,unknown,0.09932693094015121,unknown,0.1289501190185547,unknown,0.09797602891921997,8,0.625,1.2536814138293266,0.2255813041701913,1.0341790914535522,0.20889459550380707,0.19364626705646515,0.04395970329642296,0.34987160563468933,0.07338664308190346,0.24697089195251465,0.05735666677355766,-0.028483692556619644,0.02679555118083954,0.05641873925924301,0.025444649159908295,0,0
1080,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,0,no,0.5896292328834534,yes,0.5935491323471069,yes,0.5130416750907898,yes,0.5545283555984497,yes,0.5017167329788208,8,0.25,0.23080965713597834,0.05035705216869246,0.1331738978624344,0.03290805593132973,0.06450046598911285,0.01612438354641199,0.09813787043094635,0.024384568445384502,0.06201061233878136,0.015493371523916721,-0.2414114773273468,-0.1747651994228363,-0.21320945024490356,-0.172560453414917,0,0
1084,Which solution has a higher concentration of purple particles?,0,yes,0.063286192715168,yes,0.06337207555770874,light,0.06205882877111435,light,0.10324912518262863,yes,0.04937531799077988,8,0.25,0.8949142508208752,0.18097916850820184,0.6165534257888794,0.14033155888319016,0.2161962389945984,0.05307169258594513,0.33667731285095215,0.07970192655920982,0.12394508719444275,0.02958020754158497,8.588284254074097e-05,-0.01694464683532715,-0.030593354254961014,-0.013910874724388123,1,0
1090,What is the capital of Hawaii?,0,california,0.17274676263332367,california,0.1925465166568756,california,0.17141510546207428,hawaii,0.2310417890548706,california,0.23579800128936768,8,0.625,0.3984947595745325,0.08620741369668394,0.13139908015727997,0.029221216216683388,0.07779259979724884,0.01818109955638647,0.20885887742042542,0.043490154668688774,0.10467487573623657,0.02505378145724535,0.01979975402355194,-0.0013316571712493896,-0.014167755842208862,0.063051238656044,1,0
1091,Look at the models of molecules below. Select the elementary substance.,1,yes,0.9631973505020142,yes,0.49124178290367126,yes,0.911872923374176,yes,0.8509575724601746,yes,0.911863386631012,8,0.75,0.6465567359700799,0.17940355848986655,0.575882077217102,0.17085188627243042,0.02316693402826786,0.006648297654464841,0.07232807576656342,0.02163325808942318,0.02418789267539978,0.007016451330855489,-0.4719555675983429,-0.051324427127838135,-0.1122397780418396,-0.0513339638710022,1,0
1093,What is the name of the colony shown?,1,unknown,0.07957671582698822,elephants,0.14122824370861053,unknown,0.10737164318561554,unknown,0.12901383638381958,unknown,0.10580066591501236,8,0.375,0.972999170422554,0.19514656998217106,0.9718822836875916,0.20068950206041336,0.186954528093338,0.04244478791952133,0.30048108100891113,0.06445628590881824,0.279594361782074,0.06311464682221413,-0.03552901744842529,0.02779492735862732,0.04943712055683136,0.02622395008802414,0,0
1094,"During this time, thermal energy was transferred from () to ().",1,yes,0.21258971095085144,yes,0.23540882766246796,yes,0.22713123261928558,water,0.18853676319122314,no,0.13498741388320923,8,0.375,0.5468736886978149,0.11418865341693163,0.1955803781747818,0.04378082603216171,0.2005501538515091,0.04428391717374325,0.30992183089256287,0.07012049853801727,0.15217280387878418,0.035377997905015945,0.022819116711616516,0.014541521668434143,-0.07500320672988892,-0.12869461625814438,1,0
1097,Which animal is also adapted to use its neck to appear large and scary to a predator?,1,bird,0.16862112283706665,bear,0.2037869095802307,bird,0.18992498517036438,bird,0.23031342029571533,bird,0.6940033435821533,8,0.25,0.9560923539102077,0.18217236921191216,0.7591067552566528,0.17343468964099884,0.2495173215866089,0.05875973589718342,0.2531583905220032,0.05779664404690266,1.4300453662872314,0.25871406495571136,-0.09381398558616638,0.02130386233329773,0.06169229745864868,0.5253822207450867,0,0
1098,Which of the following could Zoe's test show?,0,left,0.3420421779155731,left,0.29317471385002136,left,0.3711903989315033,left,0.3668564260005951,left,0.3891414701938629,8,0.875,0.2605575919151306,0.05776708968915045,0.16790546476840973,0.03879273124039173,0.06512466073036194,0.01504443772137165,0.042934395372867584,0.009736258536577225,0.08017013221979141,0.019110307097434998,-0.04886746406555176,0.029148221015930176,0.024814248085021973,0.047099292278289795,1,0
1101,Which of these organisms contains matter that was once part of the lichen?,1,mushroom,0.12199736386537552,grass,0.11030016094446182,grass,0.09407905489206314,mushroom,0.13514353334903717,mushroom,0.15617665648460388,8,0.375,0.37640601955354214,0.08005984406918287,0.2080419957637787,0.04245495796203613,0.056276679039001465,0.013973304070532322,0.180097296833992,0.041606441140174866,0.12457051873207092,0.029639102518558502,-0.028146401047706604,-0.042264409363269806,0.013146169483661652,0.03417929261922836,0,0
1102,Which continent is highlighted?,0,africa,0.7508761286735535,north america,0.5018343329429626,africa,0.49633193016052246,africa,0.41246330738067627,africa,0.7085698246955872,8,0.25,0.84862329531461,0.17558848508633673,0.6691015958786011,0.16970724612474442,0.14895102381706238,0.03951145522296429,0.24691863358020782,0.06395289674401283,0.044439759105443954,0.011363948695361614,-0.5075031816959381,-0.254544198513031,-0.3384128212928772,-0.04230630397796631,0,0
1104,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,0,no,0.5750715732574463,yes,0.6042302250862122,no,0.5408326387405396,yes,0.5228373408317566,yes,0.5402952432632446,8,0.5,0.09181624359916896,0.021915473902481608,0.12240025401115417,0.030070318840444088,0.0028827947098761797,0.0007225617009680718,0.05255560949444771,0.013123780488967896,0.06987688690423965,0.017393585294485092,-0.23654183745384216,-0.03423893451690674,-0.1583375632762909,-0.18174368143081665,0,0
1106,"Based on the arrows, which of the following organisms is an omnivore?",0,bear,0.11017002165317535,fish,0.07946908473968506,bear,0.05522366985678673,bear,0.05385208874940872,bear,0.036738503724336624,8,0.0,0.8188071772456169,0.16973287612199783,0.33358049392700195,0.07688568904995918,0.1700652688741684,0.04185199365019798,0.39976564049720764,0.09186498075723648,0.2927855849266052,0.06899625435471535,-0.05995997041463852,-0.054946351796388626,-0.05631793290376663,-0.07343151792883873,0,0
1107,"Is rainbow quartz a solid, a liquid, or a gas?",0,gas,0.3165319561958313,gas,0.34040918946266174,gas,0.2943996787071228,gas,0.3242836594581604,gas,0.3282867968082428,8,1.0,0.1761671444401145,0.0434243637137115,0.13428087532520294,0.03259336017072201,0.0376533642411232,0.009344156831502914,0.02723090536892414,0.006605926901102066,0.025859300047159195,0.006239956710487604,0.023877233266830444,-0.022132277488708496,0.0077517032623291016,0.011754840612411499,1,0
1111,What is the capital of Delaware?,0,can't tell,0.06109318882226944,unknown,0.08370906859636307,unknown,0.10756192356348038,b,0.07762036472558975,europe,0.07491446286439896,8,0.25,0.4149015061557293,0.08686987691908143,0.5282559990882874,0.11165610700845718,0.23967492580413818,0.05338335037231445,0.4163009524345398,0.0920218750834465,0.11642799526453018,0.029247963801026344,-0.024134881794452667,0.045629747211933136,0.013646647334098816,-0.017122097313404083,0,0
1112,"During this time, thermal energy was transferred from () to ().",1,yes,0.19819959998130798,yes,0.23540838062763214,yes,0.16409757733345032,water,0.2333884984254837,water,0.12406254559755325,8,0.25,0.4546093326061964,0.10066869808360934,0.1866234838962555,0.04209854081273079,0.1384086310863495,0.03212683089077473,0.2085011750459671,0.04805503040552139,0.10427574813365936,0.02518736757338047,0.03720878064632416,-0.034102022647857666,-0.06172613799571991,-0.09633325785398483,1,0
1114,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,0,yes,0.5403189659118652,yes,0.5663694143295288,yes,0.6050429940223694,yes,0.7187850475311279,yes,0.6530081629753113,8,0.375,0.03409648983506486,0.008731331123271957,0.006691871210932732,0.0016755089163780212,0.01183110661804676,0.0029259450966492295,0.08712462335824966,0.020468823611736298,0.03720651939511299,0.009023492224514484,0.026050448417663574,0.06472402811050415,0.1784660816192627,0.11268919706344604,1,0
1115,Which is this organism's scientific name?,1,fish,0.927146852016449,elephant,0.6981050372123718,fish,0.9240951538085938,fish,0.33688655495643616,fish,0.9488312005996704,8,0.125,4.025209307670593,0.5823770724236965,4.657712936401367,0.6194328963756561,0.02005930431187153,0.004781574010848999,0.86304771900177,0.24201136827468872,0.008011696860194206,0.001789784524589777,-0.9209041032008827,-0.0030516982078552246,-0.5902602970600128,0.021684348583221436,0,0
1120,Which country is highlighted?,0,canada,0.229953795671463,canada,0.22951039671897888,canada,0.14089526236057281,canada,0.19673196971416473,canada,0.1814357191324234,8,0.375,0.744896911084652,0.14927241811528802,0.30473196506500244,0.05762959085404873,0.06306958198547363,0.015798805747181177,0.0703640878200531,0.017879514023661613,0.0855661928653717,0.021270420402288437,-0.00044339895248413086,-0.0890585333108902,-0.03322182595729828,-0.04851807653903961,1,0
1121,"Is oxygen a solid, a liquid, or a gas?",0,gas,0.3438231647014618,gas,0.4826265871524811,gas,0.25220155715942383,gas,0.24667777121067047,gas,0.31614840030670166,8,1.0,0.241198493167758,0.04988894239068031,0.22167089581489563,0.04879195615649223,0.10484997928142548,0.027948182076215744,0.125359445810318,0.03432928863912821,0.015856465324759483,0.004015469923615456,0.1388034224510193,-0.09162160754203796,-0.09714539349079132,-0.027674764394760132,1,0
1123,What is the capital of New York?,0,new york,0.054463908076286316,new york,0.15567240118980408,new york,0.12529173493385315,new york,0.09206817299127579,new york,0.07812806963920593,8,0.5,0.9043972659856081,0.18001775722950697,0.5921118259429932,0.11802477389574051,0.2041318118572235,0.04592340067028999,0.2455502152442932,0.055428480729460716,0.08272789418697357,0.020113997161388397,0.10120849311351776,0.07082782685756683,0.03760426491498947,0.023664161562919617,1,0
1124,Which of the following could Edward's test show?,0,left,0.2193884700536728,left,0.16370731592178345,left,0.21580936014652252,left,0.22106701135635376,left,0.23559366166591644,8,0.875,0.5987613536417484,0.1245711324736476,0.313982754945755,0.07219761237502098,0.1292429268360138,0.03206034377217293,0.2115488499403,0.05047137476503849,0.16518977284431458,0.03820962272584438,-0.05568115413188934,-0.0035791099071502686,0.0016785413026809692,0.016205191612243652,1,0
1125,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,0,no,0.4693112373352051,yes,0.5663689970970154,yes,0.515481173992157,yes,0.6283564567565918,yes,0.5497831702232361,8,0.625,0.0805921433493495,0.018986730981850997,0.026815500110387802,0.006568336859345436,0.007658438757061958,0.0019306776812300086,0.06624949723482132,0.016100016422569752,0.021257027983665466,0.005307959392666817,-0.10007980465888977,-0.05578923225402832,-0.1691066324710846,-0.09593519568443298,0,0
1128,What is the probability that a cucumber plant produced by this cross will be homozygous dominant for the fruit sheen gene?,1,unknown,0.08557362109422684,unknown,0.08868058770895004,unknown,0.07803783565759659,unknown,0.07785635441541672,unknown,0.08431583642959595,8,0.875,0.04092117527034134,0.01040622750588227,0.01975071430206299,0.0050775280687958,0.006625957787036896,0.0016809676308184862,0.007114417385309935,0.0017951354384422302,0.013421818614006042,0.0033832115586847067,0.0031069666147232056,-0.007535785436630249,-0.00771726667881012,-0.00125778466463089,1,1
1130,"Is the following statement about our solar system true or false?
Jupiter's volume is more than 1,000 times that of Earth.",0,no,0.7435367107391357,no,0.1752355694770813,no,0.30189651250839233,yes,0.30414003133773804,no,0.49539607763290405,8,0.5,0.6946631036698818,0.1699953363277018,0.858992338180542,0.20405784994363785,0.5046716332435608,0.133633840829134,0.629082441329956,0.1648816466331482,0.15197674930095673,0.04080773703753948,-0.5683011412620544,-0.4416401982307434,-0.48130181431770325,-0.2481406331062317,1,0
1131,What is the capital of Idaho?,0,europe,0.0873400941491127,unknown,0.08888354897499084,unknown,0.05948411673307419,unknown,0.044879112392663956,europe,0.0934167206287384,8,0.25,0.4526904069352895,0.09036947097047232,0.5529751777648926,0.11555901542305946,0.21774862706661224,0.04850327409803867,0.3678116798400879,0.08243746683001518,0.22455178201198578,0.05135337449610233,-0.07020555436611176,-0.06976601481437683,-0.0665925070643425,0.006076626479625702,0,0
1132,Will these magnets attract or repel each other?,1,yes,0.4329228401184082,no,0.39650705456733704,yes,0.4589247703552246,yes,0.5052064061164856,no,0.41505196690559387,8,1.0,0.15017487714067101,0.03335908713052049,0.018696103245019913,0.004530261503532529,0.004322590306401253,0.0010683169239200652,0.021755319088697433,0.005335195921361446,0.01812601275742054,0.0045282135251909494,-0.04453304409980774,0.026001930236816406,0.07228356599807739,-0.06728401780128479,0,0
1133,Which of the following fossils is younger? Select the more likely answer.,0,rock,0.19240163266658783,rock,0.12883588671684265,rock,0.18671759963035583,rock,0.12340226769447327,rock,0.10783655196428299,8,0.375,0.6607549981958911,0.1238119349041753,0.3502841293811798,0.07665436342358589,0.38421493768692017,0.08705295622348785,0.8046361207962036,0.17098936438560486,0.09239383041858673,0.022556682117283344,-0.06356574594974518,-0.005684033036231995,-0.06899936497211456,-0.08456508070230484,1,0
1136,Which country is highlighted?,0,canada,0.19411823153495789,canada,0.22951039671897888,canada,0.23495447635650635,canada,0.23371559381484985,america,0.1383475661277771,8,0.25,0.7406225129961967,0.13900309643941,0.441602498292923,0.07259960100054741,0.05151614546775818,0.013236325234174728,0.20875594019889832,0.04450809396803379,0.20186322927474976,0.04880250617861748,0.035392165184020996,0.04083624482154846,0.03959736227989197,-0.07955878227949142,1,0
1137,Which two months have the lowest average precipitation in Salt Lake City?,0,3,0.08017134666442871,30,0.08191358298063278,30,0.10161265730857849,30,0.07883813232183456,3,0.07648617774248123,8,0.375,0.08538376679643989,0.021508413017727435,0.04401782900094986,0.011141138151288033,0.02428923361003399,0.005935703171417117,0.025520017370581627,0.006442522630095482,0.046761125326156616,0.011955518275499344,-0.0035195276141166687,-0.0025967061519622803,-0.0037655234336853027,-0.0036851689219474792,0,0
1139,Select the mammal below.,0,no,0.3440064489841461,no,0.28761860728263855,no,0.42576009035110474,yes,0.3341931700706482,no,0.517317533493042,8,0.75,0.9346755519509315,0.19841105118393898,0.3693726360797882,0.08682280778884888,0.11245975643396378,0.02289575058966875,0.08036668598651886,0.01963143516331911,0.15488776564598083,0.033915264531970024,-0.05638784170150757,0.08175364136695862,-0.08125966787338257,0.17331108450889587,1,0
1140,Will these magnets attract or repel each other?,1,no,0.4265405833721161,no,0.4102934002876282,no,0.4428904056549072,no,0.41331133246421814,no,0.4226697087287903,8,0.125,0.19835862889885902,0.04551270752563141,0.009087538346648216,0.002190917730331421,0.0011526336893439293,0.00028602209931705147,0.002348695183172822,0.000603316817432642,0.00481225922703743,0.0011641729506663978,-0.016247183084487915,0.016349822282791138,-0.01322925090789795,-0.0038708746433258057,1,0
1141,Identify the question that Damon's experiment can best answer.,0,no,0.5015929937362671,yes,0.3231174349784851,no,0.4722352623939514,no,0.4371175169944763,no,0.4611413776874542,8,0.375,0.8171032071113586,0.16543015744537115,0.7813416123390198,0.14552772790193558,0.026237737387418747,0.00657499791122973,0.042195603251457214,0.010805854108184576,0.036029767245054245,0.008593783248215914,-0.2591399848461151,-0.029357731342315674,-0.06447547674179077,-0.040451616048812866,0,0
1146,Will these magnets attract or repel each other?,1,no,0.4344620108604431,no,0.4102933406829834,no,0.44125908613204956,no,0.45992162823677063,no,0.42627206444740295,8,0.375,0.22436602786183357,0.05032329895766452,0.0069453041069209576,0.0017206635675393045,0.0006944986525923014,0.00017370392743032426,0.003444061614573002,0.0008604391478002071,0.002562113106250763,0.0006330200412776321,-0.024168670177459717,0.006797075271606445,0.025459617376327515,-0.008189946413040161,1,0
1148,What is the direction of this push?,1,right,0.28143540024757385,right,0.4044845402240753,up,0.31675994396209717,right,0.2848948836326599,up,0.34111475944519043,8,1.0,0.23737105913460255,0.046907615265809,0.2860921621322632,0.05800257809460163,0.0197334922850132,0.004823924042284489,0.010015971027314663,0.002448190818540752,0.02527918852865696,0.006246679462492466,0.12304913997650146,-0.012066274881362915,0.0034594833850860596,-0.05148816108703613,1,1
1149,"Complete the sentence.
The Japan Trench formed at a () boundary.",0,no,0.48693186044692993,no,0.48231035470962524,yes,0.5105745792388916,yes,0.5390421748161316,no,0.5754932165145874,8,0.125,0.3019404374063015,0.06611338327638805,0.03922981396317482,0.009901499841362238,0.04498807340860367,0.011084261815994978,0.07749412953853607,0.01876060478389263,0.030466778203845024,0.0075310529209673405,-0.0046215057373046875,-0.10915988683700562,-0.1453358232975006,0.08856135606765747,1,0
1150,Where are spores released from?,0,tree,0.06728658080101013,ground,0.11882898956537247,tree,0.046516865491867065,spoon,0.045815225690603256,hand,0.07991187274456024,8,0.125,1.0356084741652012,0.20901835756376386,1.1773101091384888,0.22809094190597534,0.33713990449905396,0.07890301197767258,1.20661199092865,0.23947076499462128,0.2190396785736084,0.054138755425810814,-0.03258299455046654,-0.020769715309143066,-0.0630467664450407,-0.010179013013839722,0,0
1151,Which animal's mouth is also adapted for gnawing?,1,bear,0.5390127897262573,bird,0.10834306478500366,dog,0.3311935365200043,mouse,0.227840855717659,bear,0.5233469009399414,8,0.0,1.454810231924057,0.2884511025622487,1.3785855770111084,0.27992406487464905,2.109818935394287,0.2812446355819702,2.081603765487671,0.30888552963733673,0.17545603215694427,0.042799271643161774,-0.4944680444896221,-0.5304879238829017,-0.5288028055801988,-0.015665888786315918,0,0
1153,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,0,no,0.5723282098770142,yes,0.6042303442955017,no,0.525506854057312,yes,0.5327191352844238,yes,0.49023208022117615,8,0.5,0.05501291295513511,0.013949415922979824,0.12807628512382507,0.031566325575113297,0.006034201011061668,0.0015124789788387716,0.06187707930803299,0.015497623011469841,0.03528702259063721,0.00887700542807579,-0.23379844427108765,-0.04682135581970215,-0.15971428155899048,-0.12173593044281006,0,0
1154,Will these magnets attract or repel each other?,1,yes,0.34621813893318176,no,0.4102124273777008,yes,0.3602263927459717,yes,0.3423224985599518,yes,0.4204355776309967,8,0.5,0.27408726233989,0.05987979948986322,0.062879279255867,0.01434291061013937,0.010072607547044754,0.002545164665207267,0.0063683283515274525,0.0016240949044004083,0.044669587165117264,0.01028817379847169,0.021771103143692017,0.014008253812789917,-0.0038956403732299805,0.07421743869781494,0,0
1157,"Is the following statement about our solar system true or false?
Half of the planets are made mainly of gas or ice.",0,no,0.4025737941265106,no,0.44129642844200134,no,0.42153364419937134,no,0.35958871245384216,no,0.3706193268299103,8,0.875,0.10507817659527063,0.0259462752728723,0.06495644152164459,0.014995652250945568,0.05861388146877289,0.013902829494327307,0.10758289694786072,0.026101806201040745,0.028317146003246307,0.0071131696458905935,0.03872263431549072,0.018959850072860718,-0.04298508167266846,-0.03195446729660034,1,0
1158,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,0,middle,0.14924871921539307,middle,0.12693281471729279,middle,0.11004845052957535,middle,0.0880168005824089,middle,0.11694055050611496,8,0.875,0.2196442075073719,0.052606269367970526,0.08751387149095535,0.022041265852749348,0.03485031798481941,0.008543904405087233,0.0812993273139,0.0201462060213089,0.02880949340760708,0.007116605527698994,-0.02231590449810028,-0.03920026868581772,-0.06123191863298416,-0.03230816870927811,1,0
1164,What can Aiden and Jeffrey trade to each get what they want?,0,food,0.6121466755867004,food,0.49894365668296814,food,0.4499678313732147,phone,0.1981825828552246,food,0.6452716588973999,8,0.875,2.00473440438509,0.3532687369734049,0.5673714876174927,0.1304231882095337,0.17603977024555206,0.048537202179431915,2.525554656982422,0.4727074056863785,0.09759406745433807,0.0210189251229167,-0.1132030189037323,-0.16217884421348572,-0.5693941526114941,0.03312498331069946,1,0
1165,What is the name of the colony shown?,1,unknown,0.08245901763439178,elephants,0.14122797548770905,unknown,0.1000286340713501,unknown,0.12572628259658813,unknown,0.1063712015748024,8,0.375,0.7993993237614632,0.16829726425930858,0.8463317155838013,0.1749066635966301,0.14555655419826508,0.03410945273935795,0.21054869890213013,0.048264024779200554,0.12583738565444946,0.029555891640484333,-0.03841126337647438,0.017569616436958313,0.04326726496219635,0.023912183940410614,0,0
1168,Which of these states is farthest north?,1,north,0.13771286606788635,unknown,0.08375348150730133,unknown,0.11263100057840347,north,0.09552598744630814,north,0.10849574208259583,8,0.125,0.4214001202490181,0.08968212243053131,0.41193655133247375,0.10119225084781647,0.08962893486022949,0.021149668842554092,0.08895905315876007,0.021959329955279827,0.04295029491186142,0.01094040833413601,-0.10492648556828499,-0.03276000916957855,-0.04218687862157822,-0.029217123985290527,0,0
1170,What is the name of the colony shown?,1,unknown,0.09644584357738495,elephants,0.14122812449932098,unknown,0.1039319634437561,unknown,0.12306707352399826,unknown,0.11370177567005157,8,0.625,0.8569545149803162,0.17253974825143814,0.9734152555465698,0.20628461986780167,0.18131513893604279,0.04172587767243385,0.2724631428718567,0.05933346785604954,0.28705883026123047,0.06589508056640625,-0.05239802226424217,0.007486119866371155,0.026621229946613312,0.017255932092666626,0,0
1171,What is the capital of Tennessee?,0,australia,0.07016102969646454,unknown,0.09294170886278152,unknown,0.08955039829015732,unknown,0.10205205529928207,australia,0.07296255975961685,8,0.125,0.5393918822039652,0.10786150395376026,0.570224404335022,0.11232364550232887,0.2460068166255951,0.05670837499201298,0.3922002613544464,0.08653470501303673,0.1089620515704155,0.027197863906621933,-0.06568771786987782,-0.048821279779076576,-0.057183937169611454,0.0028015300631523132,0,0
1172,What is the capital of Alaska?,0,unknown,0.11429400742053986,unknown,0.12981252372264862,unknown,0.1612156480550766,unknown,0.12565270066261292,unknown,0.09619949012994766,8,0.75,0.36189432605169713,0.07934254861902446,0.26170334219932556,0.056572090834379196,0.15952908992767334,0.03669985197484493,0.21285466849803925,0.04979098588228226,0.10659048706293106,0.02588630188256502,0.015518516302108765,0.04692164063453674,0.011358693242073059,-0.018094517290592194,1,0
1173,What is the name of the colony shown?,1,unknown,0.09195828437805176,elephants,0.14122802019119263,unknown,0.09501619637012482,unknown,0.13903148472309113,unknown,0.11241409927606583,8,0.375,1.6069161221385002,0.2700408522505313,0.8364325761795044,0.17081478238105774,0.21587873995304108,0.05111156590282917,0.30786722898483276,0.06848256662487984,0.16654017567634583,0.03946888446807861,-0.04791049659252167,0.003057911992073059,0.04707320034503937,0.02045581489801407,0,0
1175,Which of the following could Luna and Alexandra's test show?,0,left,0.3397728204727173,left,0.32478851079940796,left,0.4010937511920929,left,0.4013083875179291,left,0.32307466864585876,8,0.875,0.2545075239613652,0.05964900436811149,0.07446113973855972,0.018389541655778885,0.134750634431839,0.030638277530670166,0.13554878532886505,0.030370965600013733,0.08582702279090881,0.02116778027266264,-0.014984309673309326,0.06132093071937561,0.06153556704521179,-0.01669815182685852,1,0
1176,Which i in row C?,0,second,0.15513455867767334,man,0.10209956765174866,top,0.05470973253250122,0,0.04746127128601074,second,0.05339917913079262,8,0.0,1.0807115510106087,0.20529387425631285,1.1649878025054932,0.22956819832324982,0.6092338562011719,0.12579404190182686,0.5690097212791443,0.12359191849827766,0.3468111455440521,0.08157330378890038,-0.14190414361655712,-0.13087463192641735,-0.11934150010347366,-0.10173537954688072,0,0
1177,Which of the following fossils is younger? Select the more likely answer.,0,rock,0.08241676539182663,rock,0.1288355141878128,bird,0.08930711448192596,fish,0.14600014686584473,rock,0.1964411437511444,8,0.375,0.5347855594009161,0.11913182120770216,0.2819523215293884,0.06618961319327354,0.3294246792793274,0.07858775556087494,0.5689427852630615,0.13151314109563828,0.11958155035972595,0.02941380813717842,0.046418748795986176,-0.04960408806800842,-0.02983476221561432,0.11402437835931778,1,0
1181,Select the chemical formula for this molecule.,1,wii,0.21047283709049225,no,0.1215951219201088,wii,0.07810340076684952,wii,0.06672506779432297,apple,0.09465473145246506,8,0.125,1.2483263052999973,0.21321505261585116,1.3448646068572998,0.2136467918753624,0.23434171080589294,0.05647585913538933,0.2800633907318115,0.06604000180959702,0.5002807974815369,0.1029343418776989,-0.20639032358303666,-0.13236943632364273,-0.14374776929616928,-0.18479591235518456,0,0
1182,What is the probability that a rat produced by this cross will have a dwarf body?,1,0,0.13702717423439026,0,0.15738409757614136,0,0.16328135132789612,0,0.16137288510799408,0,0.12910793721675873,8,0.875,0.03294155024923384,0.00831731193466112,0.04690178856253624,0.0113845095038414,0.016033103689551353,0.003911166335456073,0.017635267227888107,0.004265831783413887,0.009933646768331528,0.002487709280103445,0.0203569233417511,0.02625417709350586,0.02434571087360382,-0.00791923701763153,1,1
1185,Pollinators move pollen from one part of a flower to another. Where does a pollinator pick up pollen?,0,yes,0.8948694467544556,yes,0.9421234726905823,yes,0.8654113411903381,yes,0.9073997735977173,yes,0.9402854442596436,8,0.875,0.3566880301805213,0.07714409710024484,0.03086276166141033,0.00631524552591145,0.00702019315212965,0.001840683922637254,0.008074573241174221,0.0017126654856838286,0.02220110036432743,0.004795355722308159,0.04725402593612671,-0.02945810556411743,0.012530326843261719,0.04541599750518799,1,0
1189,Will these magnets attract or repel each other?,1,yes,0.4103747308254242,no,0.4102948307991028,no,0.4175783693790436,no,0.4273653030395508,no,0.45262759923934937,8,0.75,0.13676519668661058,0.03253528455388732,0.010925141163170338,0.0026665066834539175,0.010422652587294579,0.002615501289255917,0.01294650137424469,0.0032513621263206005,0.024506445974111557,0.0061238056514412165,-0.022684454917907715,-0.05048924684524536,-0.052118927240371704,-0.07081478834152222,0,0
