dataset_idx,visual_cued,question,ans_orig,ans_blank,same_orig_blank,swap_k,swap_same_rate,mdi_orig,aei_t_orig,aei_o_orig,at_orig,ao_orig,context_len_orig,num_text_tokens_orig,num_image_tokens_orig,mdi_blank,aei_t_blank,aei_o_blank,at_blank,ao_blank,effrank_text_orig,effrank_img_orig,effrank_text_blank,effrank_img_blank,cka_tv_orig,cos_tv_orig,cka_text_orig_blank,cka_img_orig_blank,mi_nce_orig,nce_loss_orig
268,0,"Complete the statement.
Methane is ().",hydrocarbon,color,0,4,0.0,152.77071000175238,14.699419761889022,0.09621883515315476,0.9097360764687017,0.09026392353129827,614,38,576,237.49864497489858,15.188516830101753,0.06395201468078708,0.940005927595874,0.05999407240412599,22.76011214983568,25.80371108251181,22.613799429757123,20.022138165167306,0.35790544748306274,0.6938093304634094,nan,nan,-0.05143855528155239,2.8846518993377686
269,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,n,pair,0,4,0.0,148.89884912088027,11.821807061473367,0.07939488539549483,0.926829673619512,0.07317032638048804,625,49,576,187.47747121740704,12.00252667837051,0.06402116798584218,0.9409980915842479,0.05900190841575215,26.041346277204376,25.61331480045639,26.819200069903726,20.022138165167306,0.1639523059129715,0.7772344350814819,nan,nan,0.022341742951479837,2.8108716011047363
270,0,Which continent is highlighted?,south america,south america,1,4,0.25,174.57821289324397,16.35415889660886,0.09367812068628267,0.9115432827618052,0.08845671723819479,610,34,576,217.2938928766003,16.64357130187762,0.0765947495419459,0.9276744660062937,0.0723255339937063,21.320763616342695,34.5366402852893,20.759565842984692,20.022138165167306,0.4133954346179962,0.7093209028244019,nan,nan,0.010880485016909525,2.8223328590393066
273,0,Which bird's beak is also adapted to get nectar out of long flowers?,hummingbird,hummingbird,1,4,1.0,160.27334824059784,12.313747124708781,0.07682966169911,0.9289664765029095,0.07103352349709047,623,47,576,193.18620873371162,12.464592131543604,0.06452112815529618,0.9403464368901274,0.05965356310987255,27.26015523223039,33.074744944754684,27.870772096728313,20.022138165167306,0.24782101809978485,0.7840314507484436,nan,nan,-0.03857086614886196,2.871784210205078
275,0,What is the capital of Washington?,olympia,olympia,1,4,1.0,240.10539680494583,16.758726796954985,0.06979737656862937,0.9340929690106057,0.0659070309893943,610,34,576,291.4760659198874,16.955678272360434,0.058171768645391024,0.9450705922299258,0.05492940777007415,21.33456406515236,39.57865232849139,21.09598538029764,20.022138165167306,0.2636930048465729,0.6591343283653259,nan,nan,-0.015071615736874655,2.848284959793091
276,0,Is dolerite a mineral?,yes,yes,1,4,1.0,343.5737703131103,16.65917056263132,0.04848789984011078,0.9542896394305993,0.04571036056940067,611,35,576,438.6996399588306,16.825943444711587,0.03835413096370583,0.9638429141815147,0.03615708581848537,21.320316293612642,25.243333892859475,20.886500290461104,20.022138165167306,0.2570820450782776,0.7300267219543457,nan,nan,0.007689967591372415,2.8255233764648438
277,0,Select the organism in the same genus as the North American beaver.,beaver,beaver,1,4,1.0,193.16525810824018,13.73885859066222,0.07112489443087974,0.9337088362585975,0.06629116374140248,618,42,576,229.7856163818567,13.885554710165348,0.060428302383776694,0.9436784754481304,0.05632152455186954,25.198277681506394,35.91518932296565,25.972898101743652,20.022138165167306,0.3326033353805542,0.6478689908981323,nan,nan,0.015859141785708353,2.817354202270508
279,0,Select the organism in the same species as the agile wallaby.,wallaby,wallaby,1,4,0.5,189.8453201682229,13.722949945617444,0.07228489979872808,0.9326276662070108,0.06737233379298928,618,42,576,236.2628504567751,13.907028212826635,0.05886252614805796,0.9451378397066644,0.05486216029333558,26.17321742849359,28.835693830608935,26.270081598461797,20.022138165167306,0.21269215643405914,0.6648196578025818,nan,nan,-0.013733610670956686,2.846946954727173
281,0,Which ocean is highlighted?,pacific,pacific,1,4,1.0,245.2135610067805,16.78176718581634,0.06843735361500784,0.9353771874061565,0.06462281259384348,610,34,576,325.97797511217294,17.054831583534455,0.0523189690274801,0.9505971702297893,0.04940282977021072,21.176144324576402,36.740237261290964,20.572315933524298,20.022138165167306,0.3753279447555542,0.7156379222869873,nan,nan,0.015970483262148782,2.8172428607940674
282,0,Which colony was Middle Colonies?,new england,pennsylvania,0,4,0.0,130.9768935699074,14.807577967575831,0.11305488749946921,0.893768980098378,0.10623101990162197,613,37,576,334.343886812408,15.83047615684092,0.04734788575848256,0.9555099801029593,0.04449001989704071,23.454316940863517,39.01821719222175,23.33420858729982,20.022138165167306,0.3285735547542572,0.6669055223464966,nan,nan,-0.07842396215716274,2.911637306213379
283,1,Which property matches this object?,spring,color,0,4,0.0,167.8971574073031,16.296795511825678,0.09706415381584542,0.9083459793476607,0.09165402065233928,610,34,576,277.6905038639107,16.909567662149414,0.06089357549812498,0.9425004926443935,0.057499507355606536,21.13729929358177,21.912063390294172,21.51533375159075,20.022138165167306,0.31352657079696655,0.5869830846786499,nan,nan,-0.0033085198811617644,2.836521863937378
284,0,What is the capital of New Hampshire?,concord,concord,1,4,1.0,218.76844960566834,15.841411610219057,0.07241177436130901,0.9318477417775916,0.06815225822240847,612,36,576,272.8445655853063,16.05831705904237,0.05885518380985181,0.9446068858260218,0.05539311417397817,22.523520691360073,39.175730756476995,22.50816228624643,20.022138165167306,0.31100741028785706,0.6431378126144409,nan,nan,-0.008107170622738913,2.841320514678955
285,0,"Complete the sentence.
The bee hummingbird is the () hummingbird.",hummingbird,hummingbird,1,4,0.25,156.42438983322245,12.756178833476156,0.08154852863467531,0.924360785034504,0.07563921496549594,621,45,576,185.91063033715616,12.911069197957394,0.06944771890957858,0.9355847244896662,0.06441527551033376,25.95107898604993,31.41427871056792,25.791256119000153,20.022138165167306,0.24881292879581451,0.7141698002815247,nan,nan,-0.04287813619891079,2.876091480255127
286,0,Can Lithops bromfieldii cells make their own food?,yes,yes,1,4,1.0,274.2600268132978,14.631760620103346,0.053349956937267774,0.9501143259807366,0.049885674019263374,616,40,576,370.85585285365113,14.824382528240939,0.03997343553882378,0.9626222420935674,0.03737775790643262,23.903560982730596,40.03951258754706,24.179343987614956,20.022138165167306,0.3209668695926666,0.6356468200683594,nan,nan,0.010918631989565775,2.8222947120666504
287,0,Identify the question that Evelyn's experiment can best answer.,how does the motor work,what is the color of the sky,0,4,0.0,88.45941659587848,12.739257758904749,0.144012455079862,0.8657747991488665,0.1342252008511335,618,42,576,110.02705507539473,13.083497514646488,0.11891163955702692,0.8891697340051011,0.11083026599489888,24.159503908788796,30.691009011849793,24.65748509059512,20.022138165167306,0.1995646357536316,0.666292667388916,nan,nan,0.026885762650576517,2.8063275814056396
289,0,Think about the magnetic force between the magnets in each pair. Which of the following statements is true?,yes,pair,0,4,0.25,236.6515761727656,12.151505039684565,0.051347661554611644,0.9526779951112699,0.04732200488873009,625,49,576,187.47747121740704,12.00252667837051,0.06402116798584218,0.9409980915842479,0.05900190841575215,26.044252130002512,25.561539721428076,26.819200069903726,20.022138165167306,0.16551938652992249,0.7806926369667053,nan,nan,0.02961160226544468,2.8036017417907715
292,0,Which continent is highlighted?,africa,south america,0,4,0.0,246.1551627584105,16.78591662330603,0.06819242154096358,0.9356084675285328,0.06439153247146726,610,34,576,217.2938928766003,16.64357130187762,0.0765947495419459,0.9276744660062937,0.0723255339937063,21.294113471758465,36.175376052433954,20.759565842984692,20.022138165167306,0.4134345054626465,0.7049117684364319,nan,nan,-0.004304871123227194,2.8375182151794434
294,0,Which country is highlighted?,australia,none,0,4,0.0,219.71117021883538,16.656825645717312,0.07581237507918638,0.9284132327121125,0.07158676728788747,610,34,576,363.25940794324157,17.141744146866785,0.047188713553002165,0.9554414770384766,0.04455852296152336,20.63358975734954,26.601395033649197,20.271246106684465,20.022138165167306,0.3518105745315552,0.7315529584884644,nan,nan,-0.09582446531573208,2.9290378093719482
295,0,Which solution has a higher concentration of yellow particles?,a,none,0,4,0.0,160.76375307683588,14.765685928921965,0.0918471088558427,0.9138372399007079,0.08616276009929218,614,38,576,347.17722009262474,15.481946815798628,0.044593786457729406,0.9581660895771138,0.041833910422886214,22.142300610567887,31.267874302268883,22.458015894557413,20.022138165167306,0.3135209381580353,0.7706323862075806,nan,nan,0.017107501465884134,2.816105842590332
296,0,Which i in column 1?,police,1,0,4,0.0,151.19412783655415,15.743498262092663,0.10412770976867504,0.9018370526566991,0.09816294734330086,611,35,576,222.7321753613907,16.256024445930755,0.07298462568129095,0.9311961630238567,0.06880383697614335,20.89141586203773,51.83594759332812,20.63606437959986,20.022138165167306,0.2737543284893036,0.6846003532409668,nan,nan,0.00040341897687046213,2.8328099250793457
297,1,Which of these states is farthest east?,utah,new york,0,4,0.0,137.78743476594477,14.55654039417442,0.10564490455099308,0.9008933794440195,0.09910662055598048,614,38,576,208.1916538458528,15.061319126350792,0.07234352985880185,0.9321337570054237,0.06786624299457633,22.55706534693536,40.685502312365514,22.545177670576837,20.022138165167306,0.2073734998703003,0.7172244787216187,nan,nan,-0.0159940572194186,2.8492074012756348
298,0,What can Lacey and Martin trade to each get what they want?,hot dog,lacey can trade her car for martin s boat,0,4,0.0,102.5367271848473,12.978421971382774,0.12657339792000602,0.8820286776667905,0.11797132233320949,618,42,576,139.54718377541883,13.39760828036027,0.09600772955706363,0.9105170675972999,0.08948293240270008,24.09446819865564,26.677490363398647,24.025820920198957,20.022138165167306,0.19958919286727905,0.7724639177322388,nan,nan,-0.009924635451230124,2.8431379795074463
