dataset_idx,visual_cued_base,question_base,ans_orig_base,ans_blank_base,same_orig_blank_base,swap_k_base,swap_same_rate_base,mdi_orig_base,aei_t_orig_base,aei_o_orig_base,at_orig_base,ao_orig_base,mdi_blank_base,aei_t_blank_base,aei_o_blank_base,at_blank_base,ao_blank_base,effrank_text_orig_base,effrank_image_orig_base,cka_ti_orig_base,effrank_text_blank_base,effrank_image_blank_base,cka_ti_blank_base,visual_cued_reg,question_reg,ans_orig_reg,ans_blank_reg,same_orig_blank_reg,swap_k_reg,swap_same_rate_reg,mdi_orig_reg,aei_t_orig_reg,aei_o_orig_reg,at_orig_reg,ao_orig_reg,mdi_blank_reg,aei_t_blank_reg,aei_o_blank_reg,at_blank_reg,ao_blank_reg,effrank_text_orig_reg,effrank_image_orig_reg,cka_ti_orig_reg,effrank_text_blank_reg,effrank_image_blank_reg,cka_ti_blank_reg,dominant_base,dominant_reg,dominance_transition
76,0,What is the capital of Oregon?,c,c,1,4,1.0,193.61081879791703,9.307714742201476,0.0480743524560808,0.9568678706936096,0.0431321293063903,233.78546631362167,9.37721869580531,0.0401103577723083,0.9640131369519476,0.0359868630480523,31.328750087712997,9.858832444441642,0.1562631130218505,31.0355024106934,9.835158182178022,0.1705682128667831,0,What is the capital of Oregon?,c,c,1,4,1.0,171.2004600833266,9.255457956656832,0.0540621091330713,0.9514956777871508,0.048504322212849,203.1892745154239,9.326678422165218,0.0459014307935689,0.9588174078861438,0.0411825921138562,33.394823971265374,8.724447237764329,0.1581422686576843,32.54004439349197,9.574276139168502,0.1857011914253235,0,0,none
77,0,What is the capital of Oregon?,c,c,1,4,1.0,204.88379298320996,9.329856227799194,0.0455373072313424,0.9591440981849638,0.0408559018150362,232.30419602677247,9.375067422204877,0.0403568578723581,0.9637919779836788,0.0362080220163213,30.754339697563356,10.043778922748254,0.1935587972402572,30.462822500280566,9.835158182178022,0.1811390519142151,0,What is the capital of Oregon?,c,c,1,4,1.0,182.5491719673993,9.2834514187003,0.0508545249405907,0.9543735103336756,0.0456264896663244,201.670971002,9.323787600787044,0.0462326707431511,0.9585202206416588,0.0414797793583412,32.93353953164459,8.849753829129998,0.1975780576467514,32.038376264197815,9.574276139168502,0.195391371846199,0,0,none
78,1,Which of these states is farthest north?,b,a,0,4,0.0,177.08695640226102,9.391578204904642,0.0530337095159693,0.9523441237422804,0.0476558762577197,247.2996478313984,9.52039231199288,0.0384973953480257,0.9654063966919456,0.0345936033080543,28.71715935640756,9.395786238759642,0.1392545700073242,28.31840816146896,9.835158182178022,0.1680031418800354,1,Which of these states is farthest north?,d,b,0,4,0.25,159.97076246492705,9.343933702926982,0.0584102592183093,0.9475127779879154,0.0524872220120845,202.65346233427744,9.448383829299289,0.0466233525964345,0.9581044444687266,0.0418955555312734,30.40576054234629,8.043176443749141,0.1242505982518196,29.846230767431685,9.574276139168502,0.1921527534723281,0,0,none
79,0,Which better describes the Kaeng Krachan National Park ecosystem?,a,a,1,4,1.0,163.00315489665013,6.869422353937838,0.0421428797393111,0.9637697033882936,0.0362302966117063,184.78465300831635,6.89888506095367,0.037334729636033,0.9679032772084252,0.0320967227915746,27.967316700180447,21.807712859453403,0.3205677568912506,27.25810152211231,9.835158182178022,0.2817549407482147,0,Which better describes the Kaeng Krachan National Park ecosystem?,a,a,1,4,1.0,138.5830539228648,6.825844523049356,0.0492545396412509,0.9576557987561783,0.0423442012438216,155.27900838005652,6.857064363077289,0.0441596351922478,0.9620358957153212,0.0379641042846787,28.72063084531213,21.6969626208024,0.3419866561889648,27.432978431127545,9.574276139168502,0.2840061783790588,0,0,none
80,1,Which animal's feet are also adapted for swimming?,a,b,0,4,0.0,215.82376192161843,9.349218080959432,0.0433187615567317,0.9611345690705958,0.0388654309294041,247.37586889829524,9.395794708515789,0.0379818563158992,0.965922820501623,0.0340771794983769,32.47913791352232,16.560884384606748,0.2083565443754196,32.93652341453701,9.835158182178022,0.1780001670122146,1,Which animal's feet are also adapted for swimming?,a,b,0,4,0.0,184.2804621308374,9.287432520630857,0.0503983570110479,0.9547827824947608,0.0452172175052393,209.53108146872415,9.33831825954483,0.044567699427155,0.9600140266821788,0.0399859733178213,33.78388009510392,15.76110933440474,0.2148729711771011,34.15678590633592,9.574276139168502,0.2081582993268966,0,0,none
81,1,What evidence of a wildfire does this picture show?,a,a,1,4,1.0,217.13964174163024,8.680198478406451,0.0399751901991937,0.9644664976007168,0.0355335023992832,204.6061322953196,8.661345610200986,0.0423317987248768,0.9623717344667762,0.0376282655332238,30.47396583088536,11.783256381166591,0.1807218790054321,29.94452760115896,9.835158182178022,0.2130681127309799,1,What evidence of a wildfire does this picture show?,a,a,1,4,1.0,186.49872084450692,8.629817616859492,0.0462727978925635,0.9588686240954992,0.0411313759045008,168.75655882525638,8.59266009432114,0.0509174882098576,0.9547400104801266,0.0452599895198734,31.18658817752361,11.54572007140627,0.1978846043348312,30.95703451643024,9.574276139168502,0.2210320979356765,1,1,keep
82,0,Is granodiorite a mineral?,a,a,1,4,1.0,246.53081018341996,10.83371209117866,0.0439446578020748,0.9599491726360836,0.0400508273639163,288.8326886797424,10.897635078610246,0.0377299229128928,0.965613234813566,0.0343867651864339,28.310388355344724,7.667862163133203,0.1973776519298553,28.40542837742813,9.835158182178022,0.2189273983240127,0,Is granodiorite a mineral?,yes,a,0,4,0.25,204.0932616705092,10.744235662937555,0.0526437549921819,0.9520208815261126,0.0479791184738873,241.7850690198039,10.825202237745732,0.0447720046636092,0.9591951349901284,0.0408048650098716,29.592262415823765,7.020786078952479,0.1964966356754303,29.5270160653017,9.574276139168502,0.2192997932434082,0,0,none
83,0,Select the organism in the same species as the black-headed gull.,a,a,1,4,1.0,181.68975102868384,7.082917114088659,0.03898358093391,0.96633501856382,0.0336649814361801,187.87616126507965,7.090777416769597,0.0377417622811923,0.9674074136822088,0.0325925863177913,32.20737252950711,12.050293447695488,0.171902596950531,32.88500306043612,9.835158182178022,0.3006810843944549,0,Select the organism in the same species as the black-headed gull.,a,a,1,4,0.75,154.6644699800862,7.04149588603707,0.0455275596712269,0.9606838465207996,0.0393161534792005,157.11659323173473,7.04581925959341,0.0448445266961801,0.961273692088456,0.0387263079115439,32.77416243475141,10.829518296070711,0.1826806962490081,33.88419704767337,9.574276139168502,0.2802454233169555,0,0,none
84,0,Identify the question that Cooper's experiment can best answer.,a,b,0,4,0.0,124.64844527779393,6.567856720695195,0.0526910440483869,0.9549702650268976,0.0450297349731022,173.5944843833719,6.652317284539707,0.0383210175609526,0.9672508811348536,0.0327491188651464,29.656217577152493,6.929525727383606,0.225092276930809,30.12747269133202,9.835158182178022,0.2427761703729629,0,Identify the question that Cooper's experiment can best answer.,b,b,1,4,1.0,106.50058596310484,6.517844425309157,0.0612000804161504,0.9476984475968804,0.0523015524031196,145.86087228196465,6.611150749875782,0.0453250460280788,0.961265242563541,0.038734757436459,29.89105183740663,6.789063478314926,0.2279995828866958,30.111444613699604,9.574276139168502,0.2631236016750335,0,0,none
85,0,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,c,a,0,4,0.0,164.3884770091252,7.695555836977023,0.0468132315414653,0.9590206362190212,0.0409793637809787,212.8759069222928,7.768062947991902,0.0364910386539305,0.9680564768014224,0.0319435231985774,28.391717614164563,11.964798491227445,0.1750501543283462,30.208965524146816,9.835158182178022,0.2134411484003067,0,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,c,c,1,4,1.0,135.32302727237425,7.628412223886102,0.0563718709051036,0.950653195073952,0.0493468049260481,168.17362762786178,7.702660299538619,0.0458018323573493,0.9599059947753296,0.0400940052246705,29.24115026807928,11.09123976361576,0.1811253726482391,30.33875672117809,9.574276139168502,0.2224152982234954,0,0,none
86,1,Does this passage describe the weather or the climate?,a,a,1,4,0.75,313.9973321018701,10.759009816238354,0.0342646536014128,0.9688207891399466,0.0311792108600533,273.6459450975992,10.709770192990236,0.0391373246520077,0.9643868894161824,0.0356131105838175,30.249650323692133,11.95792847802803,0.2611431777477264,28.660490398500407,9.835158182178022,0.1957150846719741,1,Does this passage describe the weather or the climate?,b,b,1,4,1.0,271.63423406357174,10.706946245445696,0.0394167777944362,0.9641326003007972,0.0358673996992026,234.22377174079207,10.645957915295416,0.0454520812988912,0.9586407601450848,0.0413592398549152,30.868776299857288,10.825444732106892,0.2442490309476852,29.70930155011798,9.574276139168502,0.2059448659420013,0,1,new
87,0,Select the organism in the same species as the marbled salamander.,a,a,1,4,1.0,205.92170543837,8.007611056470301,0.0388866780188302,0.9658034709330592,0.0341965290669408,208.8480756051968,8.011449825014964,0.0383601802496839,0.9662664674445528,0.0337335325554472,32.448410247268974,12.690842623136248,0.1924439817667007,32.809657061683865,9.835158182178022,0.1881299912929535,0,Select the organism in the same species as the marbled salamander.,a,a,1,4,1.0,177.04364578470862,7.963193266247112,0.0449787013306913,0.9604462107382012,0.0395537892617987,175.19968621581725,7.959879570252792,0.0454331839410233,0.9600465435877412,0.0399534564122586,32.37277559142952,12.12596967953884,0.2017463743686676,33.21583512675688,9.574276139168502,0.1932961493730545,0,0,none
88,1,Which animal's skin is better adapted as a warning sign to ward off predators?,a,a,1,4,0.75,216.35294722147512,8.478741975286653,0.0391893990083119,0.9652721633403266,0.0347278366596733,226.0227757411873,8.49135796854836,0.0375685943184397,0.966708445650121,0.0332915543498789,33.4617713376088,8.054947869585023,0.1620371639728546,34.040222139241955,9.835158182178022,0.2125740945339203,1,Which animal's skin is better adapted as a warning sign to ward off predators?,a,b,0,4,0.0,180.70409786010032,8.421049197452898,0.0466013183827873,0.958704062479253,0.0412959375207469,187.6928431508516,8.434017804860167,0.0449352125700478,0.9601804885533114,0.0398195114466885,34.153886903365986,7.113397553021507,0.1694896072149276,35.0969353045906,9.574276139168502,0.2318514138460159,0,0,none
89,1,"During this time, thermal energy was transferred from () to ().",a,a,1,4,1.0,151.38077131297473,7.994623831347852,0.052811356171645,0.9534872459405695,0.0465127540594304,200.99795985936592,8.087483248251205,0.0402366434659826,0.9645622222684924,0.0354377777315076,28.840967411046723,10.037392098798565,0.1711665093898773,28.83150728077669,9.835158182178022,0.1800930351018905,1,"During this time, thermal energy was transferred from () to ().",a,a,1,4,1.0,123.75600313723832,7.912472119918219,0.0639360670944078,0.9436893354030904,0.0563106645969096,165.0635766455691,8.025567492988454,0.0486210686578133,0.9571777743931184,0.0428222256068814,29.59097837086404,7.877614768143138,0.1536895930767059,29.143619781294092,9.574276139168502,0.1736226677894592,1,1,keep
90,1,Which property matches this object?,b,a,0,4,0.25,211.18841663088955,11.10573994551718,0.0525868801077643,0.9519205667586156,0.0480794332413845,272.42591724412534,11.227077459753144,0.0412114881481425,0.9623209251216982,0.0376790748783018,27.972611536092074,9.991006449203288,0.1668222546577453,27.487502091254026,9.835158182178022,0.1995599269866943,1,Which property matches this object?,b,b,1,4,1.0,175.29020724061138,10.997455349926126,0.0627385609444258,0.942639029993668,0.0573609700063321,231.18235403042323,11.15211240431839,0.048239462095151,0.9558953489415762,0.0441046510584238,29.46279864387453,9.047458526219666,0.1525085121393203,29.297996378744248,9.574276139168502,0.2024261951446533,0,1,new
91,1,What is the name of the colony shown?,a,c,0,4,0.0,180.1760016386285,9.0453409337616,0.0502028064309222,0.9550981110183056,0.0449018889816944,210.71336852016773,9.104587664473604,0.0432084007218658,0.9613539769941076,0.0386460230058924,27.68784265311127,22.592006509518583,0.2544234991073608,27.49875680779475,9.835158182178022,0.1944387704133987,1,What is the name of the colony shown?,a,c,0,4,0.0,157.45943437073214,8.987122663318212,0.0570757966915998,0.9489508402261468,0.0510491597738532,178.97628802331172,9.042619229416836,0.0505241187494012,0.954810726087492,0.0451892739125079,29.552694295874986,21.25667373451961,0.2500153183937073,29.21047723619417,9.574276139168502,0.1999203413724899,0,0,none
92,1,Will these magnets attract or repel each other?,a,a,1,4,0.5,261.20677383378904,10.374944014676034,0.0397192762745035,0.9639711761667497,0.0360288238332504,257.4834454209277,10.36954155326307,0.0402726533984007,0.9634692151850728,0.0365307848149273,29.03955945241718,9.400612718011391,0.1929137408733368,29.08497200497157,9.835158182178022,0.1881821751594543,1,Will these magnets attract or repel each other?,b,b,1,4,1.0,201.59282405783893,10.2655720362336,0.0509223087885723,0.9538090553350904,0.0461909446649096,214.7262459866627,10.294656527442084,0.0479431681960365,0.9565113938883196,0.0434886061116803,30.29638459691754,8.426182660773387,0.1780046671628952,30.29707803406615,9.574276139168502,0.1912349611520767,0,1,new
93,0,Identify the question that Jen's experiment can best answer.,a,a,1,4,1.0,173.94606213647327,6.825253183279165,0.0392377562299988,0.9663175147712678,0.0336824852287322,176.5068501874291,6.828590114403651,0.0386873943257868,0.9667899565847196,0.0332100434152805,29.682241701499404,17.857675476018688,0.2958697378635406,30.02761597609555,9.835158182178022,0.2950960099697113,0,Identify the question that Jen's experiment can best answer.,a,a,1,4,1.0,142.71636372600014,6.7753155822685,0.0474739925077993,0.9592473626162556,0.0407526373837443,146.5354302682029,6.782519377259083,0.0462858665978943,0.9602672739785588,0.0397327260214413,29.963488527394908,15.534186630992306,0.2672446072101593,30.073326055315697,9.574276139168502,0.2804955244064331,0,0,none
94,0,What location was involved in the triangular trade?,b,a,0,4,0.5,220.15058986504516,10.45921722795517,0.0475093763517362,0.9568369072892744,0.0431630927107257,264.707537678232,10.535764147909717,0.0398015267729798,0.9638396223639804,0.0361603776360195,29.21643930289032,12.110573022705433,0.2143252789974212,28.465094687959297,9.835158182178022,0.2934896945953369,0,What location was involved in the triangular trade?,b,b,1,4,1.0,202.69571131366692,10.420484975104328,0.0514094990346335,0.9532935781641184,0.0467064218358816,224.9390737905268,10.468836542039032,0.0465407648641252,0.957716907631331,0.042283092368669,31.140678282841805,12.185044407524826,0.2248134315013885,29.929453128179837,9.574276139168502,0.270574539899826,0,0,none
